"tweet_id"	"airline_sentiment"	"airline_sentiment_confidence"	"negativereason"	"negativereason_confidence"	"airline"	"airline_sentiment_gold"	"name"	"negativereason_gold"	"retweet_count"	"text"	"tweet_coord"	"tweet_created"	"tweet_location"	"user_timezone"
569616573905936384	"negative"	1	"Cancelled Flight"	1	"American"	NA	"_BLeLLeN_"	NA	0	"@AmericanAir 1st leg of my flight 2 nyc tomorrow has been Cancelled Flightled. if you make me hold for 2hrs i may miss my only chance back home!"	NA	"2015-02-22 13:55:48 -0800"	NA	"Quito"
569616554922418176	"negative"	1	"Flight Attendant Complaints"	0.6702	"American"	NA	"ejacqui"	NA	0	"@AmericanAir there was also not one single person at the counter answering questions for our plane full of confused people. No staff at all."	NA	"2015-02-22 13:55:44 -0800"	"Chicago"	"Central Time (US & Canada)"
569616362223628288	"negative"	1	"Customer Service Issue"	0.692	"American"	NA	"BridleCharlotte"	NA	0	"@AmericanAir That's a complete cop out! U ask what the issues are, then do nothing about it. How are we supposed to sort the situation now?"	NA	"2015-02-22 13:54:58 -0800"	NA	NA
569616335488966656	"negative"	1	"Customer Service Issue"	1	"American"	NA	"JamieStrong38"	NA	0	"@AmericanAir fcuk you. Shit service. You got no fans."	NA	"2015-02-22 13:54:51 -0800"	NA	NA
569616283706077184	"negative"	0.6582	"Cancelled Flight"	0.6582	"American"	NA	"SilverStim"	NA	0	"@AmericanAir Flight for tomorrow has already been Cancelled Flightled, what do I do now?"	NA	"2015-02-22 13:54:39 -0800"	NA	NA
569616208804380672	"neutral"	0.7026	NA	0	"American"	NA	"totestoked"	NA	0	"@AmericanAir I will thank you. What do I do if I can't get through and my flight on hold Cancelled Flights?"	NA	"2015-02-22 13:54:21 -0800"	"Naperville, IL"	"Eastern Time (US & Canada)"
569616120866476032	"neutral"	0.6801	NA	0	"American"	NA	"galen_emery"	NA	0	"@AmericanAir so how do we get me a person?"	NA	"2015-02-22 13:54:00 -0800"	"Seattle, WA"	"Pacific Time (US & Canada)"
569616019708182528	"negative"	1	"Customer Service Issue"	1	"American"	NA	"farfalla818"	NA	0	"@AmericanAir not only did you rebook me on the wrong day, your phone system says it can't handle the volume and hangs up on me!!!"	NA	"2015-02-22 13:53:36 -0800"	"Plano, Texas"	NA
569615983205347328	"neutral"	0.6997	NA	0	"American"	NA	"KiraMercedes_"	NA	0	"@AmericanAir where do I look for cabin crew vacancies?"	NA	"2015-02-22 13:53:28 -0800"	NA	"London"
569615855505387520	"negative"	1	"Flight Booking Problems"	0.6961	"American"	NA	"SouljaCoy"	NA	0	"@AmericanAir how did my prime, ticketed seat get switched on AA 343?! Not sure what's going on here..."	NA	"2015-02-22 13:52:57 -0800"	"Orange County, CA"	"Pacific Time (US & Canada)"
569615540089700352	"neutral"	1	NA	NA	"American"	NA	"HertzOnMyCouch"	NA	0	"@AmericanAir hi how are you"	NA	"2015-02-22 13:51:42 -0800"	"hertz's couch"	NA
569615514928074752	"negative"	1	"Customer Service Issue"	1	"American"	NA	"morriskmm"	NA	0	"@AmericanAir cannot talk to any agents keep getting hung up on crazy"	NA	"2015-02-22 13:51:36 -0800"	NA	NA
569615444300185600	"negative"	1	"Cancelled Flight"	1	"American"	NA	"kat_lilfish"	NA	0	"@AmericanAir Cancelled Flights my flight, doesn't send an email, text or call. Now I'm stranded in Louisville."	NA	"2015-02-22 13:51:19 -0800"	NA	NA
569615410720432128	"negative"	1	"Cancelled Flight"	1	"American"	NA	"mattlurrie"	NA	0	"@americanair hi, you Cancelled Flightled our flight back to the US and now won't take our call. What are we supposed to do?"	NA	"2015-02-22 13:51:11 -0800"	"New York City"	"Eastern Time (US & Canada)"
569615290956259328	"negative"	0.6943	"Flight Booking Problems"	0.6943	"American"	NA	"OrryClayborne"	NA	0	"@AmericanAir I got rebooked on on us airways by you guys but the flight I got won't work. Any help would be appreciated."	"[47.24879409, -122.43874458]"	"2015-02-22 13:50:42 -0800"	"Memphis, TN"	"Eastern Time (US & Canada)"
569615100006440960	"negative"	1	"Customer Service Issue"	1	"American"	NA	"GurpreetSaran"	NA	0	"@AmericanAir On hold for 20 mins and then used the call back service only to have an agent call me and put me on hold forever-anyone there?"	NA	"2015-02-22 13:49:57 -0800"	"San Jose, CA"	"Central Time (US & Canada)"
569615004489494528	"neutral"	0.6535	NA	0	"American"	NA	"ChristianRicks"	NA	0	"@AmericanAir Can you upgrade (with cash) to Main Cabin Extra after buying an AAdvantage Mileage Saver (using miles)? Can't seem to do it..."	NA	"2015-02-22 13:49:34 -0800"	"Durham, NC"	"Eastern Time (US & Canada)"
569614917826965504	"negative"	0.7255	"Can't Tell"	0.3651	"American"	NA	"jenw714"	NA	0	"@AmericanAir @AmericanAir how do you expect to do that?"	NA	"2015-02-22 13:49:14 -0800"	"Atl"	"Central Time (US & Canada)"
569614088390578176	"negative"	1	"Cancelled Flight"	0.6265	"American"	NA	"louiswoof"	NA	0	"@AmericanAir My flights tomorrow were Cancelled Flighted, can't do anything online, and can't get through on phone. Help?"	NA	"2015-02-22 13:45:56 -0800"	"Tucson, Arizona"	NA
569614085807067136	"negative"	0.6567	"Lost Luggage"	0.3467	"American"	NA	"macario2"	NA	0	"@AmericanAir they did tell that our luggage stayed inside the plane ! Look this video http://t.co/YokkHHQcMP"	NA	"2015-02-22 13:45:55 -0800"	"Pocos de Caldas"	"Brasilia"
569613661045690368	"negative"	0.7143	"Can't Tell"	0.7143	"American"	NA	"CandyandPizza"	NA	0	"@AmericanAir @karabuxthomps Yeah, I have a lot of questions, number one: how dare you"	NA	"2015-02-22 13:44:14 -0800"	"New York City"	"Central Time (US & Canada)"
569613611510960128	"neutral"	0.6557	NA	NA	"American"	NA	"georgetietjen"	NA	0	"@AmericanAir Hi guys checking in US/AA 639 JFK PHX and renewed Admirals Club today."	NA	"2015-02-22 13:44:02 -0800"	NA	NA
569613601918492672	"neutral"	1	NA	NA	"American"	NA	"CoryStinebrink"	NA	0	"@AmericanAir hey guys. DMed you a question about when 500-mile upgrades post after earning. Hope to use tomorrow"	NA	"2015-02-22 13:44:00 -0800"	"Madison, WI"	"Central Time (US & Canada)"
569613537158373376	"negative"	0.6973	"Can't Tell"	0.351	"American"	NA	"RussellsWriting"	NA	0	"@AmericanAir tried that and can't get through."	NA	"2015-02-22 13:43:44 -0800"	"Los Angeles"	"Arizona"
569613523648532480	"negative"	1	"Customer Service Issue"	0.3419	"American"	NA	"mirmanwar"	NA	0	"@AmericanAir, I've been booked on the wrong flight! And now PE desk has a wait of more than 2 hours?!"	NA	"2015-02-22 13:43:41 -0800"	"Jeddah-Karachi X NYC"	"Quito"
569613473845542912	"negative"	1	"Lost Luggage"	1	"American"	NA	"lindseyjerin"	NA	0	"@AmericanAir you think I haven't tried that multiple times?? The \"status\" of my bag is that it should've been here YESTERDAY. So disgusted."	NA	"2015-02-22 13:43:29 -0800"	"Alexandria, VA"	"Quito"
569613265631780864	"negative"	1	"Customer Service Issue"	1	"American"	NA	"ra1der7581"	NA	0	"@AmericanAir thnkx bt dont help now we will need to go WAY out of OUR way to get where we NEED to be for the $ u charge this sux #neveragain"	NA	"2015-02-22 13:42:40 -0800"	"Albuquerque,New Mexico"	"America/Boise"
569612947833671680	"negative"	1	"Bad Flight"	0.3488	"American"	NA	"Meswannjr"	NA	0	"@AmericanAir I get &amp; can appreciate that. I've just had so many problems in the last year flying with guys... Pretty aggravating."	NA	"2015-02-22 13:41:24 -0800"	"Plano, TX"	"Central Time (US & Canada)"
569612307363266560	"negative"	1	"Customer Service Issue"	1	"American"	NA	"melmadetoday"	NA	0	"@AmericanAir not sure why I would bother when the agent at the airport didnt help &amp; nobody on phone would. Ticket Cancelled Flightled for no reason."	NA	"2015-02-22 13:38:51 -0800"	"In the kitchen"	NA
569612280989495296	"negative"	1	"Flight Booking Problems"	0.71	"American"	NA	"helloheidib"	NA	0	"@AmericanAir HELP NEEDED ! #complaint ticketed passenger with no available seats scheduled to leave Late Flightr today"	NA	"2015-02-22 13:38:45 -0800"	NA	NA
569612035585155072	"negative"	1	"Lost Luggage"	0.3557	"American"	NA	"macario2"	NA	0	"@AmericanAir leave our luggage in the baggage claim without any previous information! That's not the deal!! http://t.co/oTTy5rYMzD"	NA	"2015-02-22 13:37:46 -0800"	"Pocos de Caldas"	"Brasilia"
569612028492570624	"neutral"	1	NA	NA	"American"	NA	"juliezeier"	NA	0	"@AmericanAir  2 hours to be answered on a call?"	NA	"2015-02-22 13:37:45 -0800"	NA	NA
569611735696580608	"negative"	1	"Customer Service Issue"	0.3514	"American"	NA	"lmaxwell11"	NA	0	"@AmericanAir Somehow between DFW and MIA I got bumped from 12B all the way to 41G on 2312? What's up with that?"	NA	"2015-02-22 13:36:35 -0800"	"O.K.C."	"Central Time (US & Canada)"
569611721054162944	"negative"	1	"Customer Service Issue"	0.3664	"American"	NA	"TheLoveBite"	NA	0	"@AmericanAir #AmericanAirlines 1 1/2 hr wait for bags. If this is the a taste of the worlds largest airline, heaven help aviation"	NA	"2015-02-22 13:36:31 -0800"	"Los Angeles, CA"	"Pacific Time (US & Canada)"
569611581920808960	"negative"	1	"Late Flight"	1	"American"	NA	"macario2"	NA	0	"@AmericanAir @macario2 but you are Late Flight again!! Again and again! Where are the crew?"	NA	"2015-02-22 13:35:58 -0800"	"Pocos de Caldas"	"Brasilia"
569611482234687488	"positive"	1	NA	NA	"American"	NA	"BikashDube"	NA	0	"@AmericanAir 

Fantastic support by the Twitter team. I appreciate it. Thanks again."	NA	"2015-02-22 13:35:34 -0800"	NA	NA
569611259357863936	"neutral"	1	NA	NA	"American"	NA	"juliezeier"	NA	0	"@AmericanAir  hung up on now many times trying to cal 8004337300 crazy"	NA	"2015-02-22 13:34:41 -0800"	NA	NA
569611217301450752	"negative"	1	"Can't Tell"	0.3555	"American"	NA	"raseay"	NA	0	"@AmericanAir that's quite an impressive list of fees!"	NA	"2015-02-22 13:34:31 -0800"	"Oxford, MS"	"Central Time (US & Canada)"
569611065820110848	"negative"	1	"Customer Service Issue"	0.6696	"American"	NA	"otisday"	NA	0	"@AmericanAir @GolfWithWoody Don't buy it, Woody. They're making it MUCH worse with understaffing, rudeness, and pre-rookie mistakes"	NA	"2015-02-22 13:33:55 -0800"	"Pekin"	"Eastern Time (US & Canada)"
569610871934205952	"negative"	1	"Can't Tell"	0.3658	"American"	NA	"MrMarioMendoza"	NA	0	"@AmericanAir you have to run the engine to troubleshoot an issue before boarding the plane!?! How about another plane? #aa2227 #miatoiah"	NA	"2015-02-22 13:33:09 -0800"	NA	NA
569610485101768704	"negative"	0.6941	"Flight Booking Problems"	0.6941	"American"	NA	"jmgscott"	NA	0	"“@AmericanAir: @RussellsWriting Russ, please contact Reservations at 800-433-7300 for reFlight Booking Problems options.” Good luck with that!"	NA	"2015-02-22 13:31:37 -0800"	"Dallas, TX"	"Central Time (US & Canada)"
569609970007674880	"negative"	1	"Cancelled Flight"	1	"American"	NA	"KyleKaplan"	NA	0	"@AmericanAir flight was Cancelled Flightled can you guys help?"	NA	"2015-02-22 13:29:34 -0800"	"iPhone: 40.829401,-73.926223"	"Pacific Time (US & Canada)"
569609887388270592	"negative"	1	"Flight Booking Problems"	0.363	"American"	NA	"PredsFran"	NA	0	"@AmericanAir Changed flight from BNA to 2/20 ahead of weather. Slammed me with cost diff because \"no weather advisory.\"Really!"	NA	"2015-02-22 13:29:14 -0800"	"Tennessee"	"Central Time (US & Canada)"
569609699152273408	"negative"	1	"Cancelled Flight"	1	"American"	NA	"SraJackson"	NA	0	"@AmericanAir my itinerary was from EWR TO DALLAS to LA. You Cancelled Flightled my flight, you have my money, find a way to get me there from EWR"	NA	"2015-02-22 13:28:29 -0800"	"New Jersey"	"Eastern Time (US & Canada)"
569609590171676672	"negative"	1	"Lost Luggage"	1	"American"	NA	"TheLoveBite"	NA	0	"@AmericanAir an hour at baggage carousel and still no luggage?? Nail in the coffin."	NA	"2015-02-22 13:28:03 -0800"	"Los Angeles, CA"	"Pacific Time (US & Canada)"
569609396461936640	"positive"	1	NA	NA	"American"	NA	"BrophySheen"	NA	0	"@AmericanAir Nicest people ever flight to Chicago.Thanks David Deane &amp; Norma Sedholm for making me feel comfortable <U+2708><U+FE0F><U+2708><U+FE0F><U+2708><U+FE0F><U+2708><U+FE0F><U+2708><U+FE0F><U+2708><U+FE0F><U+2708><U+FE0F>"	NA	"2015-02-22 13:27:17 -0800"	"New Jersey"	NA
569609326253502464	"negative"	1	"Customer Service Issue"	0.6741	"American"	NA	"BethMyn"	NA	0	"@AmericanAir Can't get thru by phone to use a credit that's about to expire! #frustrated #aa.com"	NA	"2015-02-22 13:27:00 -0800"	NA	NA
569609163824713728	"neutral"	1	NA	NA	"American"	NA	"nycgypc"	NA	0	"@AmericanAir when is next lax JFK flight today"	NA	"2015-02-22 13:26:22 -0800"	NA	NA
569608733321498624	"positive"	1	NA	NA	"American"	NA	"JuliaWallClarke"	NA	0	"@AmericanAir appreciate update. Have also appreciated our pilots effort to explain to us just now. Accurate, authoritative comms is vital."	"[40.6474324, -73.7936881]"	"2015-02-22 13:24:39 -0800"	"UK / Canada / etc"	"Atlantic Time (Canada)"
569608570066436096	"negative"	1	"Customer Service Issue"	1	"American"	NA	"jddowsett"	NA	0	"@AmericanAir now down to only one agent helping a stagnant line of almost 100 customers. Super."	NA	"2015-02-22 13:24:00 -0800"	"PA, NY & HI"	"Quito"
569608446586200064	"negative"	1	"Customer Service Issue"	1	"American"	NA	"sweetmel"	NA	0	"@AmericanAir The bad weather wasn't a surprise! You should have double/triple staff on hand to handle calls. Way to treat your customers."	"[32.97609561, -96.53349238]"	"2015-02-22 13:23:31 -0800"	"Dallas, TX"	"Central Time (US & Canada)"
569608307184242688	"negative"	0.7039	"Bad Flight"	0.3587	"American"	NA	"sa_craig"	NA	0	"@AmericanAir after all, the plane didn’t land in identical or worse) conditions at GRK according to METARs."	NA	"2015-02-22 13:22:57 -0800"	"College Station, TX"	"Central Time (US & Canada)"
569608282442047488	"negative"	1	"Cancelled Flight"	1	"American"	NA	"mycreativespark"	NA	0	"@AmericanAir flight Cancelled Flighted out of LAX for tomorrow due to connection in DFW. Help please? we can go out of orange or burbank"	NA	"2015-02-22 13:22:52 -0800"	"Ohio"	"Quito"
569608265623064576	"negative"	1	"Flight Attendant Complaints"	1	"American"	NA	"igclp"	NA	0	"@AmericanAir first the pilot, then the catering..."	NA	"2015-02-22 13:22:47 -0800"	NA	NA
569608257607737344	"negative"	0.6915	"Customer Service Issue"	0.3566	"American"	NA	"DanielLassman"	NA	0	".@AmericanAir Also, not the reservations team's fault. Bad top-down decision. I feel bad for the reservations AND social media teams."	NA	"2015-02-22 13:22:46 -0800"	"Ocean Ridge, FL"	"Eastern Time (US & Canada)"
569608190410809344	"negative"	1	"Flight Booking Problems"	0.3838	"American"	NA	"igclp"	NA	0	"@AmericanAir I would like a refund for this flight. They delayed the flight 5 times. I feel like you're making fun of us."	NA	"2015-02-22 13:22:30 -0800"	NA	NA
569607918569410560	"negative"	1	"Customer Service Issue"	1	"American"	NA	"sweetmel"	NA	0	"@AmericanAir @TheNateK I submitted a complaint via that link in Dec. &amp; followed up in Jan. NEVER HEARD BACK! #badcustomerservice"	NA	"2015-02-22 13:21:25 -0800"	"Dallas, TX"	"Central Time (US & Canada)"
569607706358779904	"positive"	1	NA	NA	"American"	NA	"stvnoneal"	NA	0	"@americanair Greatest Newark Gate Agents ever: David Deane, Norma Sedholm and Luz Calderon just made me feel like a king. #AmericanAirlines"	"[40.68621427, -74.1793971]"	"2015-02-22 13:20:34 -0800"	"NEW YORK CITY"	"Eastern Time (US & Canada)"
569607661655715840	"negative"	1	"Cancelled Flight"	1	"American"	NA	"0veranalyser"	NA	0	"@AmericanAir flights been Cancelled Flightled, can't get through to the desk and nothing showing online under my reservation - what do I do?"	NA	"2015-02-22 13:20:23 -0800"	NA	"Perth"
569607509167595520	"negative"	1	"Can't Tell"	0.3703	"American"	NA	"andrewjh"	NA	0	"@AmericanAir The point of the pic: If your reps struggle with the merger this much, imagine how it is for the public! http://t.co/hQdB5IRuVg"	NA	"2015-02-22 13:19:47 -0800"	"Capitol Hill D.C."	"Eastern Time (US & Canada)"
569607321908862976	"negative"	0.7038	"Flight Booking Problems"	0.3613	"American"	NA	"SraJackson"	NA	0	"@AmericanAir flight was 2488 out of EWR STOP AT DALLAS THEN TO LA. I need to be in la tonight!"	NA	"2015-02-22 13:19:02 -0800"	"New Jersey"	"Eastern Time (US & Canada)"
569607124772196352	"negative"	1	"Can't Tell"	0.6598	"American"	NA	"FvGrecia"	NA	0	"@AmericanAir I was flying from Ft Lauderdale FL to Seattle WA on the 02/28/2015 until the 03/03/2015 and they don't want to honor my flight."	NA	"2015-02-22 13:18:15 -0800"	NA	NA
569606926234824704	"negative"	1	"Customer Service Issue"	1	"American"	NA	"galen_emery"	NA	0	"@AmericanAir wasn't able to get on hold. Your system kept kicking me to the main menu."	NA	"2015-02-22 13:17:28 -0800"	"Seattle, WA"	"Pacific Time (US & Canada)"
569606513859305472	"negative"	1	"Customer Service Issue"	1	"American"	NA	"EricStride"	NA	0	"@americanair Seattle check-in. 1 desk servicing full service line. 2 desks servicing priority. Full srvc wait 30+ minutes. Customer svc fail"	NA	"2015-02-22 13:15:50 -0800"	NA	NA
569606467646578688	"negative"	1	"Customer Service Issue"	0.683	"American"	NA	"SraJackson"	NA	0	"@AmericanAir hey! Tried calling customer service and was told there's a 2 hour wait. This has been for the past 4 hours. Thanks! You suck!"	NA	"2015-02-22 13:15:39 -0800"	"New Jersey"	"Eastern Time (US & Canada)"
569606374591746048	"negative"	0.6684	"Lost Luggage"	0.3419	"American"	NA	"RafaelBertorell"	NA	0	"@AmericanAir since we are leaving tomorrow to miami can you do one thing right and deliver the bags to the airport?"	NA	"2015-02-22 13:15:17 -0800"	NA	NA
569606248095576064	"negative"	1	"Flight Attendant Complaints"	0.3648	"American"	NA	"jddowsett"	NA	0	"@AmericanAir but have been yet to receive assistance from one of your agents in securing a new connection. Many will now miss work tomorrow."	NA	"2015-02-22 13:14:46 -0800"	"PA, NY & HI"	"Quito"
569606226880929792	"negative"	0.659	"Customer Service Issue"	0.659	"American"	NA	"otisday"	NA	0	"@AmericanAir @cheerUPDATES So you're saying the call center is understaffed?"	NA	"2015-02-22 13:14:41 -0800"	"Pekin"	"Eastern Time (US & Canada)"
569606135960858624	"neutral"	0.6545	NA	0	"American"	NA	"kelseybiscoe"	NA	0	"@AmericanAir I've been trying to change frm AA 2401 to LAX at 6:50am MONDAY morning then AA 2586 from LAX to FAT to flight AA 1359?#helpAA"	NA	"2015-02-22 13:14:20 -0800"	NA	NA
569606093393010688	"neutral"	1	NA	NA	"American"	NA	"mareyes15"	NA	0	"@AmericanAir are flights from Columbus Ohio to Dallas Texas Cancelled Flighted?"	NA	"2015-02-22 13:14:10 -0800"	NA	"Eastern Time (US & Canada)"
569605935280336896	"negative"	1	"Flight Booking Problems"	0.7115	"American"	NA	"otisday"	NA	0	"@AmericanAir @naomi_cooper Are you out of your mind, AA? What is the point of this Twitter acct? Form letters in 140 characters or less?"	NA	"2015-02-22 13:13:32 -0800"	"Pekin"	"Eastern Time (US & Canada)"
569605930146353152	"negative"	1	"Late Flight"	1	"American"	NA	"jddowsett"	NA	0	"@AmericanAir  many have missed connections already b/c of delayed flight which will finally board soon"	NA	"2015-02-22 13:13:31 -0800"	"PA, NY & HI"	"Quito"
569605928636407808	"neutral"	0.6393	NA	0	"American"	NA	"SmithsAreRare"	NA	0	"@AmericanAir On flt 1627 from DFW to FAT on 2/23 and it was 86'd. Can you rebook me on the 1359 flight tonight? Can't get through on phone."	NA	"2015-02-22 13:13:30 -0800"	"L-Town"	"Central Time (US & Canada)"
569605877512024064	"negative"	1	"Customer Service Issue"	0.3469	"American"	NA	"BDinDallas"	NA	0	"@AmericanAir I wasn't important this morning when you would not seat my wife and I together or allow me to choose seats at Flight Booking Problems!!"	NA	"2015-02-22 13:13:18 -0800"	"Dallas, Texas"	"Eastern Time (US & Canada)"
569605699308818432	"negative"	1	"Customer Service Issue"	0.6475	"American"	NA	"RafaelBertorell"	NA	0	"@AmericanAir i dont believe it, it has been impossible for your agents to get an update from the delivery company since yesterday at 11 am"	NA	"2015-02-22 13:12:36 -0800"	NA	NA
569605602961281024	"negative"	1	"Flight Attendant Complaints"	0.66	"American"	NA	"jddowsett"	NA	0	"@AmericanAir yet there are plenty of available AA agents at gates nearby who say they are unable to help customers from our flight."	NA	"2015-02-22 13:12:13 -0800"	"PA, NY & HI"	"Quito"
569605452230754304	"negative"	1	"Late Flight"	0.6863	"American"	NA	"otisday"	NA	0	"@AmericanAir @BDinDallas The personal touch you're known for, AA. Other cool perks: blaming understaffing on weather. And 3 hr hold times."	NA	"2015-02-22 13:11:37 -0800"	"Pekin"	"Eastern Time (US & Canada)"
569605359406485504	"negative"	1	"longlines"	1	"American"	NA	"jddowsett"	NA	0	"@AmericanAir been waiting in line for over an hour in San Antonio, barely moved &amp; only two agents. 30 in front of me &amp; at least 40 behind."	NA	"2015-02-22 13:11:15 -0800"	"PA, NY & HI"	"Quito"
569605022197153792	"positive"	0.6593	NA	NA	"American"	NA	"wesleytravis"	NA	0	"@AmericanAir my return flight is scheduled on Wednesday; AA138 I believe.  Thanks for the help!"	"[44.26313964, -69.78197616]"	"2015-02-22 13:09:54 -0800"	"Webster Groves, MO"	NA
569604994825105408	"negative"	1	"Customer Service Issue"	0.7094	"American"	NA	"Cameratown"	NA	0	"@AmericanAir. You neglected to mention the $200 fee per ticket.  I had a medical reason and still have had to jump thru hoops."	NA	"2015-02-22 13:09:48 -0800"	"Boston, MA"	"Eastern Time (US & Canada)"
569604909571678208	"negative"	1	"Customer Service Issue"	1	"American"	NA	"Kaywillsmith"	NA	0	"@AmericanAir ....I am on attempt #6 and hour #10 of calling and being put on hold.  Not feeling confident that I will ever get through..."	NA	"2015-02-22 13:09:27 -0800"	"The City of Big Shoulders"	"Central Time (US & Canada)"
569604904689340416	"negative"	1	"Customer Service Issue"	1	"American"	NA	"JonGilsonAF"	NA	0	"@AmericanAir bought a ticket on @SouthwestAir. After two days, your \"team\" couldn't share the data needed to get me to my next meeting."	NA	"2015-02-22 13:09:26 -0800"	"Boston, MA"	NA
569604777962643456	"negative"	1	"Late Flight"	1	"American"	NA	"erina_jones"	NA	0	"@AmericanAir thanks for the response. I know it's not your fault... But Im in ORD in T5 and hungry if you want to stop by <U+2708><U+FE0F><U+270C><U+FE0F>"	NA	"2015-02-22 13:08:56 -0800"	"London"	NA
569604674715693056	"negative"	0.6711	"Flight Booking Problems"	0.3479	"American"	NA	"LIGal19"	NA	0	"@AmericanAir cut it. Put me on a flt tomorrow."	NA	"2015-02-22 13:08:31 -0800"	"ÜT: 40.881241,-73.107717"	"Quito"
569604659712811008	"negative"	1	"Customer Service Issue"	1	"American"	NA	"JWinakor"	NA	0	"@AmericanAir nah u boofin u dont talk like any humans i know. Respond like u actually have a brain. And again i dont want customer relations"	NA	"2015-02-22 13:08:28 -0800"	NA	NA
569604466757865472	"negative"	1	"Cancelled Flight"	0.5057	"American"	NA	"LIGal19"	NA	0	"@AmericanAir I have no transportation to and going to some other city and getting to NY sometime on Wed?! I'm sorry that's not gonna cut"	NA	"2015-02-22 13:07:42 -0800"	"ÜT: 40.881241,-73.107717"	"Quito"
569604453462110208	"negative"	1	"Lost Luggage"	0.6814	"American"	NA	"agirlnamedfrank"	NA	0	"@AmericanAir because of you, I am doing the one thing I tried to avoid. Thank you for sending me to baggage claim."	NA	"2015-02-22 13:07:39 -0800"	"Brooklyn"	"Eastern Time (US & Canada)"
569604425238454272	"negative"	1	"Flight Booking Problems"	0.5561	"American"	NA	"LIGal19"	NA	0	"@AmericanAir my flt is at 7a tom. I have now rec'd notification that I'm going out from some other airport"	NA	"2015-02-22 13:07:32 -0800"	"ÜT: 40.881241,-73.107717"	"Quito"
569604400479649792	"neutral"	0.6613	NA	0	"American"	NA	"Kaywillsmith"	NA	0	"@AmericanAir how does one book a ticket online and put it on hold?  Does that require that I pay for the ticket?"	NA	"2015-02-22 13:07:26 -0800"	"The City of Big Shoulders"	"Central Time (US & Canada)"
569604354703020032	"negative"	1	"Customer Service Issue"	1	"American"	NA	"csb2107"	NA	0	"@AmericanAir can you help me with a reservation? cant get through on the phone"	NA	"2015-02-22 13:07:15 -0800"	NA	NA
569604330229092352	"negative"	1	"Customer Service Issue"	0.6188	"American"	NA	"CavaTed"	NA	0	"@AmericanAir ask the 10 people you left behind at Miami airport because you guys could not wait 5 minutes and ... http://t.co/XPM98Igqjn"	NA	"2015-02-22 13:07:09 -0800"	"Washington DC"	"Eastern Time (US & Canada)"
569604328153083904	"negative"	1	"Late Flight"	0.6849	"American"	NA	"farazq"	NA	1	"@AmericanAir can you do anything to get #AA953 moving? Been almost 24 hrs and hundreds at jfk upset, tired and want to get to BA."	"[40.80718573, -73.95477259]"	"2015-02-22 13:07:09 -0800"	"New York, NY"	"Quito"
569604243226652672	"negative"	1	"Can't Tell"	0.6826	"American"	NA	"Texomagal5"	NA	0	"@AmericanAir more of the insane treatment by your customers"	"[38.5369071, -106.9349375]"	"2015-02-22 13:06:48 -0800"	NA	"Eastern Time (US & Canada)"
569604176960827392	"negative"	0.705	"Customer Service Issue"	0.705	"American"	NA	"gorbell"	NA	0	"@americanair Help!  I need to speak to a live agent before I lose my online reservation being held."	NA	"2015-02-22 13:06:33 -0800"	"Santa Maria, Califoria"	"Pacific Time (US & Canada)"
569604173236477952	"negative"	1	"Customer Service Issue"	0.7159	"American"	NA	"otisday"	NA	0	"@AmericanAir @_emmaclifford No. At JFK you sort of have to guess things out. It's a small airport, so whatever."	NA	"2015-02-22 13:06:32 -0800"	"Pekin"	"Eastern Time (US & Canada)"
569604083507556352	"negative"	1	"Flight Attendant Complaints"	0.6766	"American"	NA	"Texomagal5"	NA	0	"@AmericanAir is this how you let your employees treat your loyal customers? #attackingbabymomma #crazinessintherockies"	"[38.538038, -106.9370467]"	"2015-02-22 13:06:10 -0800"	NA	"Eastern Time (US & Canada)"
569603991551782912	"positive"	0.6401	NA	NA	"American"	NA	"HybridMovementC"	NA	0	"@AmericanAir  Mad love http://t.co/4ojrSDWPkK NYC-"	NA	"2015-02-22 13:05:48 -0800"	"everywhere, all the time."	NA
569603962233622528	"positive"	0.3646	NA	0	"American"	NA	"agirlnamedfrank"	NA	0	"@AmericanAir thanks for forcing me to check -in my carry - on luggage. That is exactly why I spent extra money on \"travel size\" toiletries"	NA	"2015-02-22 13:05:41 -0800"	"Brooklyn"	"Eastern Time (US & Canada)"
569603590349848576	"negative"	1	"Can't Tell"	0.6431	"American"	NA	"otisday"	NA	0	"@AmericanAir @ejacqui If you updated the screens, then people would know the Late Flightst info, good or bad. And that wouldn't work because..."	NA	"2015-02-22 13:04:13 -0800"	"Pekin"	"Eastern Time (US & Canada)"
569603156927246336	"negative"	1	"Flight Booking Problems"	0.6964	"American"	NA	"JasonShaw2"	NA	2	"@AmericanAir missing a full days of work thanks guys"	NA	"2015-02-22 13:02:29 -0800"	"Belleville"	"Eastern Time (US & Canada)"
569603127223066624	"negative"	1	"Customer Service Issue"	1	"American"	NA	"rebeccabw"	NA	0	"@AmericanAir Trying to find out if flight #340 DFW to HOU is on tonight. Exec platinum desk not calling back and online info not clear."	NA	"2015-02-22 13:02:22 -0800"	"Dallas, Texas"	"Central Time (US & Canada)"
569602798867881984	"negative"	1	"Customer Service Issue"	0.6531	"American"	NA	"DanielLassman"	NA	0	".@AmericanAir I can't even get on the phone with your reservations team. The system automatically disconnects us."	NA	"2015-02-22 13:01:04 -0800"	"Ocean Ridge, FL"	"Eastern Time (US & Canada)"
